external_id,name,is_tbd,latitude,longitude,raw
pevek-russia,"Pevek, Russia",False,69.7029,170.30700000000036,"{""type"": ""Feature"", ""properties"": {""id"": ""pevek-russia"", ""name"": ""Pevek, Russia"", ""is_tbd"": false}, ""geometry"": {""type"": ""Point"", ""coordinates"": [170.30700000000036, 69.7029]}}"
anadyr-russia,"Anadyr, Russia",False,64.727191,177.50214600000047,"{""type"": ""Feature"", ""properties"": {""id"": ""anadyr-russia"", ""name"": ""Anadyr, Russia"", ""is_tbd"": false}, ""geometry"": {""type"": ""Point"", ""coordinates"": [177.50214600000047, 64.727191]}}"
tartous-syria,"Tartous, Syria",False,34.891704567154335,35.89780271125367,"{""type"": ""Feature"", ""properties"": {""id"": ""tartous-syria"", ""name"": ""Tartous, Syria"", ""is_tbd"": false}, ""geometry"": {""type"": ""Point"", ""coordinates"": [35.89780271125367, 34.891704567154335]}}"
male-maldives,"Male, Maldives",False,4.166264250014505,73.4999245110579,"{""type"": ""Feature"", ""properties"": {""id"": ""male-maldives"", ""name"": ""Male, Maldives"", ""is_tbd"": false}, ""geometry"": {""type"": ""Point"", ""coordinates"": [73.4999245110579, 4.166264250014505]}}"
trivandrum-india,"Trivandrum, India",False,8.798144205946052,76.9702345526576,"{""type"": ""Feature"", ""properties"": {""id"": ""trivandrum-india"", ""name"": ""Trivandrum, India"", ""is_tbd"": false}, ""geometry"": {""type"": ""Point"", ""coordinates"": [76.9702345526576, 8.798144205946052]}}"
unqui-costa-rica,"Unqui, Costa Rica",False,9.525855992100668,-84.45427267473842,"{""type"": ""Feature"", ""properties"": {""id"": ""unqui-costa-rica"", ""name"": ""Unqui, Costa Rica"", ""is_tbd"": false}, ""geometry"": {""type"": ""Point"", ""coordinates"": [-84.45427267473842, 9.525855992100668]}}"
noumea-new-caledonia,"Noumea, New Caledonia",False,-22.30332613468035,166.43921414074313,"{""type"": ""Feature"", ""properties"": {""id"": ""noumea-new-caledonia"", ""name"": ""Noumea, New Caledonia"", ""is_tbd"": false}, ""geometry"": {""type"": ""Point"", ""coordinates"": [166.43921414074313, -22.30332613468035]}}"
asilah-morocco,"Asilah, Morocco",False,35.47077689497444,-6.03576133261609,"{""type"": ""Feature"", ""properties"": {""id"": ""asilah-morocco"", ""name"": ""Asilah, Morocco"", ""is_tbd"": false}, ""geometry"": {""type"": ""Point"", ""coordinates"": [-6.03576133261609, 35.47077689497444]}}"
geoje-south-korea,"Geoje, South Korea",False,34.89432230348712,128.6211668646306,"{""type"": ""Feature"", ""properties"": {""id"": ""geoje-south-korea"", ""name"": ""Geoje, South Korea"", ""is_tbd"": false}, ""geometry"": {""type"": ""Point"", ""coordinates"": [128.6211668646306, 34.89432230348712]}}"
nedonna-beach-or-united-states,"Nedonna Beach, OR, United States",False,45.64373383133319,-123.94007233934605,"{""type"": ""Feature"", ""properties"": {""id"": ""nedonna-beach-or-united-states"", ""name"": ""Nedonna Beach, OR, United States"", ""is_tbd"": false}, ""geometry"": {""type"": ""Point"", ""coordinates"": [-123.94007233934605, 45.64373383133319]}}"
siboney-cuba,"Siboney, Cuba",False,19.9636378462319,-75.71237212930231,"{""type"": ""Feature"", ""properties"": {""id"": ""siboney-cuba"", ""name"": ""Siboney, Cuba"", ""is_tbd"": false}, ""geometry"": {""type"": ""Point"", ""coordinates"": [-75.71237212930231, 19.9636378462319]}}"
la-guaira-venezuela,"La Guaira, Venezuela",False,10.60315396481653,-66.8896244731685,"{""type"": ""Feature"", ""properties"": {""id"": ""la-guaira-venezuela"", ""name"": ""La Guaira, Venezuela"", ""is_tbd"": false}, ""geometry"": {""type"": ""Point"", ""coordinates"": [-66.8896244731685, 10.60315396481653]}}"
crown-haven-bahamas,"Crown Haven, Bahamas",False,26.912504093122344,-77.82195315438533,"{""type"": ""Feature"", ""properties"": {""id"": ""crown-haven-bahamas"", ""name"": ""Crown Haven, Bahamas"", ""is_tbd"": false}, ""geometry"": {""type"": ""Point"", ""coordinates"": [-77.82195315438533, 26.912504093122344]}}"
riding-point-bahamas,"Riding Point, Bahamas",False,26.70309200000016,-78.15172399999949,"{""type"": ""Feature"", ""properties"": {""id"": ""riding-point-bahamas"", ""name"": ""Riding Point, Bahamas"", ""is_tbd"": false}, ""geometry"": {""type"": ""Point"", ""coordinates"": [-78.15172399999949, 26.70309200000016]}}"
punta-carnero-ecuador,"Punta Carnero, Ecuador",False,-2.272915471022624,-80.91443143239492,"{""type"": ""Feature"", ""properties"": {""id"": ""punta-carnero-ecuador"", ""name"": ""Punta Carnero, Ecuador"", ""is_tbd"": false}, ""geometry"": {""type"": ""Point"", ""coordinates"": [-80.91443143239492, -2.272915471022624]}}"
mancora-peru,"Mancora, Peru",False,-4.1540461191663,-81.0537868024245,"{""type"": ""Feature"", ""properties"": {""id"": ""mancora-peru"", ""name"": ""Mancora, Peru"", ""is_tbd"": false}, ""geometry"": {""type"": ""Point"", ""coordinates"": [-81.0537868024245, -4.1540461191663]}}"
ponta-delgada-portugal,"Ponta Delgada, Portugal",False,37.73921676257312,-25.668755236919015,"{""type"": ""Feature"", ""properties"": {""id"": ""ponta-delgada-portugal"", ""name"": ""Ponta Delgada, Portugal"", ""is_tbd"": false}, ""geometry"": {""type"": ""Point"", ""coordinates"": [-25.668755236919015, 37.73921676257312]}}"
sriracha-thailand,"Sriracha, Thailand",False,13.174368777461584,100.93056914143179,"{""type"": ""Feature"", ""properties"": {""id"": ""sriracha-thailand"", ""name"": ""Sriracha, Thailand"", ""is_tbd"": false}, ""geometry"": {""type"": ""Point"", ""coordinates"": [100.93056914143179, 13.174368777461584]}}"
vung-tau-vietnam,"Vung Tau, Vietnam",False,10.341846070577743,107.07919759818566,"{""type"": ""Feature"", ""properties"": {""id"": ""vung-tau-vietnam"", ""name"": ""Vung Tau, Vietnam"", ""is_tbd"": false}, ""geometry"": {""type"": ""Point"", ""coordinates"": [107.07919759818566, 10.341846070577743]}}"
lantau-island-china,"Lantau Island, China",False,22.271491582355683,113.94833335702553,"{""type"": ""Feature"", ""properties"": {""id"": ""lantau-island-china"", ""name"": ""Lantau Island, China"", ""is_tbd"": false}, ""geometry"": {""type"": ""Point"", ""coordinates"": [113.94833335702553, 22.271491582355683]}}"
ballesteros-philippines,"Ballesteros, Philippines",False,18.40940773757574,121.51395299746949,"{""type"": ""Feature"", ""properties"": {""id"": ""ballesteros-philippines"", ""name"": ""Ballesteros, Philippines"", ""is_tbd"": false}, ""geometry"": {""type"": ""Point"", ""coordinates"": [121.51395299746949, 18.40940773757574]}}"
deep-water-bay-china,"Deep Water Bay, China",False,22.24943935172405,114.18397772134277,"{""type"": ""Feature"", ""properties"": {""id"": ""deep-water-bay-china"", ""name"": ""Deep Water Bay, China"", ""is_tbd"": false}, ""geometry"": {""type"": ""Point"", ""coordinates"": [114.18397772134277, 22.24943935172405]}}"
morant-point-jamaica,"Morant Point, Jamaica",False,17.918365683335878,-76.18434445120167,"{""type"": ""Feature"", ""properties"": {""id"": ""morant-point-jamaica"", ""name"": ""Morant Point, Jamaica"", ""is_tbd"": false}, ""geometry"": {""type"": ""Point"", ""coordinates"": [-76.18434445120167, 17.918365683335878]}}"
petropavlovsk-kamchatsky-russia,"Petropavlovsk-Kamchatsky, Russia",False,53.016667,158.64999999999947,"{""type"": ""Feature"", ""properties"": {""id"": ""petropavlovsk-kamchatsky-russia"", ""name"": ""Petropavlovsk-Kamchatsky, Russia"", ""is_tbd"": false}, ""geometry"": {""type"": ""Point"", ""coordinates"": [158.64999999999947, 53.016667]}}"
yuzhno-sakhalinsk-russia,"Yuzhno-Sakhalinsk, Russia",False,46.94897100000021,142.7261960000007,"{""type"": ""Feature"", ""properties"": {""id"": ""yuzhno-sakhalinsk-russia"", ""name"": ""Yuzhno-Sakhalinsk, Russia"", ""is_tbd"": false}, ""geometry"": {""type"": ""Point"", ""coordinates"": [142.7261960000007, 46.94897100000021]}}"
dikson-russia,"Dikson, Russia",False,73.50769999999989,80.531,"{""type"": ""Feature"", ""properties"": {""id"": ""dikson-russia"", ""name"": ""Dikson, Russia"", ""is_tbd"": false}, ""geometry"": {""type"": ""Point"", ""coordinates"": [80.531, 73.50769999999989]}}"
nahodka-russia,"Nahodka, Russia",False,42.83453251562785,132.89126663453993,"{""type"": ""Feature"", ""properties"": {""id"": ""nahodka-russia"", ""name"": ""Nahodka, Russia"", ""is_tbd"": false}, ""geometry"": {""type"": ""Point"", ""coordinates"": [132.89126663453993, 42.83453251562785]}}"
joetsu-japan,"Joetsu, Japan",False,37.14784770000004,138.23608019999975,"{""type"": ""Feature"", ""properties"": {""id"": ""joetsu-japan"", ""name"": ""Joetsu, Japan"", ""is_tbd"": false}, ""geometry"": {""type"": ""Point"", ""coordinates"": [138.23608019999975, 37.14784770000004]}}"
dumpton-gap-united-kingdom,"Dumpton Gap, United Kingdom",False,51.358582140301266,1.439331028208309,"{""type"": ""Feature"", ""properties"": {""id"": ""dumpton-gap-united-kingdom"", ""name"": ""Dumpton Gap, United Kingdom"", ""is_tbd"": false}, ""geometry"": {""type"": ""Point"", ""coordinates"": [1.439331028208309, 51.358582140301266]}}"
bredene-belgium,"Bredene, Belgium",False,51.24638508954541,2.961888543364318,"{""type"": ""Feature"", ""properties"": {""id"": ""bredene-belgium"", ""name"": ""Bredene, Belgium"", ""is_tbd"": false}, ""geometry"": {""type"": ""Point"", ""coordinates"": [2.961888543364318, 51.24638508954541]}}"
kungsbacka-sweden,"Kungsbacka, Sweden",False,57.48748132890355,12.07623755542388,"{""type"": ""Feature"", ""properties"": {""id"": ""kungsbacka-sweden"", ""name"": ""Kungsbacka, Sweden"", ""is_tbd"": false}, ""geometry"": {""type"": ""Point"", ""coordinates"": [12.07623755542388, 57.48748132890355]}}"
helsingborg-sweden,"Helsingborg, Sweden",False,56.04384398259434,12.695866022723388,"{""type"": ""Feature"", ""properties"": {""id"": ""helsingborg-sweden"", ""name"": ""Helsingborg, Sweden"", ""is_tbd"": false}, ""geometry"": {""type"": ""Point"", ""coordinates"": [12.695866022723388, 56.04384398259434]}}"
saeby-denmark,"Saeby, Denmark",False,57.330828814195215,10.516570691556621,"{""type"": ""Feature"", ""properties"": {""id"": ""saeby-denmark"", ""name"": ""Saeby, Denmark"", ""is_tbd"": false}, ""geometry"": {""type"": ""Point"", ""coordinates"": [10.516570691556621, 57.330828814195215]}}"
helsingr-denmark,"Helsingør, Denmark",False,56.030436808568545,12.592155158693062,"{""type"": ""Feature"", ""properties"": {""id"": ""helsingr-denmark"", ""name"": ""Helsingør, Denmark"", ""is_tbd"": false}, ""geometry"": {""type"": ""Point"", ""coordinates"": [12.592155158693062, 56.030436808568545]}}"
dragor-denmark,"Dragor, Denmark",False,55.59353552411722,12.670182447167821,"{""type"": ""Feature"", ""properties"": {""id"": ""dragor-denmark"", ""name"": ""Dragor, Denmark"", ""is_tbd"": false}, ""geometry"": {""type"": ""Point"", ""coordinates"": [12.670182447167821, 55.59353552411722]}}"
bunkeflostand-sweden,"Bunkeflostand, Sweden",False,55.55680878388793,12.918717427353373,"{""type"": ""Feature"", ""properties"": {""id"": ""bunkeflostand-sweden"", ""name"": ""Bunkeflostand, Sweden"", ""is_tbd"": false}, ""geometry"": {""type"": ""Point"", ""coordinates"": [12.918717427353373, 55.55680878388793]}}"
tuborg-denmark,"Tuborg, Denmark",False,55.72195316407595,12.545573160442244,"{""type"": ""Feature"", ""properties"": {""id"": ""tuborg-denmark"", ""name"": ""Tuborg, Denmark"", ""is_tbd"": false}, ""geometry"": {""type"": ""Point"", ""coordinates"": [12.545573160442244, 55.72195316407595]}}"
barsebck-sweden,"Barsebäck, Sweden",False,55.770378890641,12.955436151341473,"{""type"": ""Feature"", ""properties"": {""id"": ""barsebck-sweden"", ""name"": ""Barsebäck, Sweden"", ""is_tbd"": false}, ""geometry"": {""type"": ""Point"", ""coordinates"": [12.955436151341473, 55.770378890641]}}"
ballygrangans-ireland,"Ballygrangans, Ireland",False,52.18407589401448,-6.558807837085033,"{""type"": ""Feature"", ""properties"": {""id"": ""ballygrangans-ireland"", ""name"": ""Ballygrangans, Ireland"", ""is_tbd"": false}, ""geometry"": {""type"": ""Point"", ""coordinates"": [-6.558807837085033, 52.18407589401448]}}"
ballinesker-ireland,"Ballinesker, Ireland",False,52.401459561554596,-6.364862661977602,"{""type"": ""Feature"", ""properties"": {""id"": ""ballinesker-ireland"", ""name"": ""Ballinesker, Ireland"", ""is_tbd"": false}, ""geometry"": {""type"": ""Point"", ""coordinates"": [-6.364862661977602, 52.401459561554596]}}"
blackpool-united-kingdom,"Blackpool, United Kingdom",False,53.80866015617716,-3.05075368159855,"{""type"": ""Feature"", ""properties"": {""id"": ""blackpool-united-kingdom"", ""name"": ""Blackpool, United Kingdom"", ""is_tbd"": false}, ""geometry"": {""type"": ""Point"", ""coordinates"": [-3.05075368159855, 53.80866015617716]}}"
beirut-lebanon,"Beirut, Lebanon",False,33.89247448375563,35.485205347291476,"{""type"": ""Feature"", ""properties"": {""id"": ""beirut-lebanon"", ""name"": ""Beirut, Lebanon"", ""is_tbd"": false}, ""geometry"": {""type"": ""Point"", ""coordinates"": [35.485205347291476, 33.89247448375563]}}"
saida-lebanon,"Saida, Lebanon",False,33.4501912731296,35.386279636121465,"{""type"": ""Feature"", ""properties"": {""id"": ""saida-lebanon"", ""name"": ""Saida, Lebanon"", ""is_tbd"": false}, ""geometry"": {""type"": ""Point"", ""coordinates"": [35.386279636121465, 33.4501912731296]}}"
cayman-brac-cayman-islands,"Cayman Brac, Cayman Islands",False,19.69033315700396,-79.87764017468034,"{""type"": ""Feature"", ""properties"": {""id"": ""cayman-brac-cayman-islands"", ""name"": ""Cayman Brac, Cayman Islands"", ""is_tbd"": false}, ""geometry"": {""type"": ""Point"", ""coordinates"": [-79.87764017468034, 19.69033315700396]}}"
zandvoort-netherlands,"Zandvoort, Netherlands",False,52.3704061705303,4.527219465719253,"{""type"": ""Feature"", ""properties"": {""id"": ""zandvoort-netherlands"", ""name"": ""Zandvoort, Netherlands"", ""is_tbd"": false}, ""geometry"": {""type"": ""Point"", ""coordinates"": [4.527219465719253, 52.3704061705303]}}"
pevensey-bay-united-kingdom,"Pevensey Bay, United Kingdom",False,50.81901885178741,0.366675538087496,"{""type"": ""Feature"", ""properties"": {""id"": ""pevensey-bay-united-kingdom"", ""name"": ""Pevensey Bay, United Kingdom"", ""is_tbd"": false}, ""geometry"": {""type"": ""Point"", ""coordinates"": [0.366675538087496, 50.81901885178741]}}"
cayeux-sur-mer-france,"Cayeux-sur-Mer, France",False,50.17880871289953,1.493432552382221,"{""type"": ""Feature"", ""properties"": {""id"": ""cayeux-sur-mer-france"", ""name"": ""Cayeux-sur-Mer, France"", ""is_tbd"": false}, ""geometry"": {""type"": ""Point"", ""coordinates"": [1.493432552382221, 50.17880871289953]}}"
broadstairs-united-kingdom,"Broadstairs, United Kingdom",False,51.358887043552194,1.439428684389187,"{""type"": ""Feature"", ""properties"": {""id"": ""broadstairs-united-kingdom"", ""name"": ""Broadstairs, United Kingdom"", ""is_tbd"": false}, ""geometry"": {""type"": ""Point"", ""coordinates"": [1.439428684389187, 51.358887043552194]}}"
ostend-belgium,"Ostend, Belgium",False,51.23112295648549,2.912669828231236,"{""type"": ""Feature"", ""properties"": {""id"": ""ostend-belgium"", ""name"": ""Ostend, Belgium"", ""is_tbd"": false}, ""geometry"": {""type"": ""Point"", ""coordinates"": [2.912669828231236, 51.23112295648549]}}"
puttgarden-germany,"Puttgarden, Germany",False,54.49606370712455,11.212468636075984,"{""type"": ""Feature"", ""properties"": {""id"": ""puttgarden-germany"", ""name"": ""Puttgarden, Germany"", ""is_tbd"": false}, ""geometry"": {""type"": ""Point"", ""coordinates"": [11.212468636075984, 54.49606370712455]}}"
rodbyhavn-denmark,"Rodbyhavn, Denmark",False,54.66307223472263,11.3586599387626,"{""type"": ""Feature"", ""properties"": {""id"": ""rodbyhavn-denmark"", ""name"": ""Rodbyhavn, Denmark"", ""is_tbd"": false}, ""geometry"": {""type"": ""Point"", ""coordinates"": [11.3586599387626, 54.66307223472263]}}"
balluta-bay-malta,"Balluta Bay, Malta",False,35.93405994507042,14.380044517135529,"{""type"": ""Feature"", ""properties"": {""id"": ""balluta-bay-malta"", ""name"": ""Balluta Bay, Malta"", ""is_tbd"": false}, ""geometry"": {""type"": ""Point"", ""coordinates"": [14.380044517135529, 35.93405994507042]}}"
abu-dhabi-united-arab-emirates,"Abu Dhabi, United Arab Emirates",False,24.44378591321795,54.41888334074638,"{""type"": ""Feature"", ""properties"": {""id"": ""abu-dhabi-united-arab-emirates"", ""name"": ""Abu Dhabi, United Arab Emirates"", ""is_tbd"": false}, ""geometry"": {""type"": ""Point"", ""coordinates"": [54.41888334074638, 24.44378591321795]}}"
warrenton-or-united-states,"Warrenton, OR, United States",False,46.165128101471126,-123.92386141332996,"{""type"": ""Feature"", ""properties"": {""id"": ""warrenton-or-united-states"", ""name"": ""Warrenton, OR, United States"", ""is_tbd"": false}, ""geometry"": {""type"": ""Point"", ""coordinates"": [-123.92386141332996, 46.165128101471126]}}"
ganaveh-iran,"Ganaveh, Iran",False,29.57074954758684,50.52113219569988,"{""type"": ""Feature"", ""properties"": {""id"": ""ganaveh-iran"", ""name"": ""Ganaveh, Iran"", ""is_tbd"": false}, ""geometry"": {""type"": ""Point"", ""coordinates"": [50.52113219569988, 29.57074954758684]}}"
toliara-madagascar,"Toliara, Madagascar",False,-23.354761383307334,43.663129241473605,"{""type"": ""Feature"", ""properties"": {""id"": ""toliara-madagascar"", ""name"": ""Toliara, Madagascar"", ""is_tbd"": false}, ""geometry"": {""type"": ""Point"", ""coordinates"": [43.663129241473605, -23.354761383307334]}}"
saint-maarten-sint-maarten,"Saint Maarten, Sint Maarten",False,18.031041063586688,-63.07370920764874,"{""type"": ""Feature"", ""properties"": {""id"": ""saint-maarten-sint-maarten"", ""name"": ""Saint Maarten, Sint Maarten"", ""is_tbd"": false}, ""geometry"": {""type"": ""Point"", ""coordinates"": [-63.07370920764874, 18.031041063586688]}}"
halul-island-qatar,"Halul Island, Qatar",False,25.668564866048857,52.42025194409558,"{""type"": ""Feature"", ""properties"": {""id"": ""halul-island-qatar"", ""name"": ""Halul Island, Qatar"", ""is_tbd"": false}, ""geometry"": {""type"": ""Point"", ""coordinates"": [52.42025194409558, 25.668564866048857]}}"
das-island-united-arab-emirates,"Das Island, United Arab Emirates",False,25.152635742226693,52.86595475335555,"{""type"": ""Feature"", ""properties"": {""id"": ""das-island-united-arab-emirates"", ""name"": ""Das Island, United Arab Emirates"", ""is_tbd"": false}, ""geometry"": {""type"": ""Point"", ""coordinates"": [52.86595475335555, 25.152635742226693]}}"
jask-iran,"Jask, Iran",False,25.681238922769957,57.79739657237602,"{""type"": ""Feature"", ""properties"": {""id"": ""jask-iran"", ""name"": ""Jask, Iran"", ""is_tbd"": false}, ""geometry"": {""type"": ""Point"", ""coordinates"": [57.79739657237602, 25.681238922769957]}}"
al-safat-kuwait,"Al Safat, Kuwait",False,29.3699313067502,47.97650509208753,"{""type"": ""Feature"", ""properties"": {""id"": ""al-safat-kuwait"", ""name"": ""Al Safat, Kuwait"", ""is_tbd"": false}, ""geometry"": {""type"": ""Point"", ""coordinates"": [47.97650509208753, 29.3699313067502]}}"
khasab-oman,"Khasab, Oman",False,26.181306905191125,56.24681173332482,"{""type"": ""Feature"", ""properties"": {""id"": ""khasab-oman"", ""name"": ""Khasab, Oman"", ""is_tbd"": false}, ""geometry"": {""type"": ""Point"", ""coordinates"": [56.24681173332482, 26.181306905191125]}}"
annaba-algeria,"Annaba, Algeria",False,36.902343529231146,7.755439835067562,"{""type"": ""Feature"", ""properties"": {""id"": ""annaba-algeria"", ""name"": ""Annaba, Algeria"", ""is_tbd"": false}, ""geometry"": {""type"": ""Point"", ""coordinates"": [7.755439835067562, 36.902343529231146]}}"
algiers-algeria,"Algiers, Algeria",False,36.76533572626506,3.031810368831078,"{""type"": ""Feature"", ""properties"": {""id"": ""algiers-algeria"", ""name"": ""Algiers, Algeria"", ""is_tbd"": false}, ""geometry"": {""type"": ""Point"", ""coordinates"": [3.031810368831078, 36.76533572626506]}}"
al-ghaydah-yemen,"Al Ghaydah, Yemen",False,16.21038241802069,52.18236148761941,"{""type"": ""Feature"", ""properties"": {""id"": ""al-ghaydah-yemen"", ""name"": ""Al Ghaydah, Yemen"", ""is_tbd"": false}, ""geometry"": {""type"": ""Point"", ""coordinates"": [52.18236148761941, 16.21038241802069]}}"
al-hudaydah-yemen,"Al Hudaydah, Yemen",False,14.797809999999796,42.954519999999896,"{""type"": ""Feature"", ""properties"": {""id"": ""al-hudaydah-yemen"", ""name"": ""Al Hudaydah, Yemen"", ""is_tbd"": false}, ""geometry"": {""type"": ""Point"", ""coordinates"": [42.954519999999896, 14.797809999999796]}}"
kokkini-greece,"Kokkini, Greece",False,39.753828327850364,19.92398590225538,"{""type"": ""Feature"", ""properties"": {""id"": ""kokkini-greece"", ""name"": ""Kokkini, Greece"", ""is_tbd"": false}, ""geometry"": {""type"": ""Point"", ""coordinates"": [19.92398590225538, 39.753828327850364]}}"
palermo-italy,"Palermo, Italy",False,38.12150089552133,13.358365553402518,"{""type"": ""Feature"", ""properties"": {""id"": ""palermo-italy"", ""name"": ""Palermo, Italy"", ""is_tbd"": false}, ""geometry"": {""type"": ""Point"", ""coordinates"": [13.358365553402518, 38.12150089552133]}}"
bizerte-tunisia,"Bizerte, Tunisia",False,37.276349513656555,9.867352401468954,"{""type"": ""Feature"", ""properties"": {""id"": ""bizerte-tunisia"", ""name"": ""Bizerte, Tunisia"", ""is_tbd"": false}, ""geometry"": {""type"": ""Point"", ""coordinates"": [9.867352401468954, 37.276349513656555]}}"
coxs-bazar-bangladesh,"Cox’s Bazar, Bangladesh",False,21.42917958893072,91.99493094027171,"{""type"": ""Feature"", ""properties"": {""id"": ""coxs-bazar-bangladesh"", ""name"": ""Cox’s Bazar, Bangladesh"", ""is_tbd"": false}, ""geometry"": {""type"": ""Point"", ""coordinates"": [91.99493094027171, 21.42917958893072]}}"
tuticorine-india,"Tuticorine, India",False,8.802197481673504,78.14513606409648,"{""type"": ""Feature"", ""properties"": {""id"": ""tuticorine-india"", ""name"": ""Tuticorine, India"", ""is_tbd"": false}, ""geometry"": {""type"": ""Point"", ""coordinates"": [78.14513606409648, 8.802197481673504]}}"
ventspils-latvia,"Ventspils, Latvia",False,57.38953114332276,21.569980829967154,"{""type"": ""Feature"", ""properties"": {""id"": ""ventspils-latvia"", ""name"": ""Ventspils, Latvia"", ""is_tbd"": false}, ""geometry"": {""type"": ""Point"", ""coordinates"": [21.569980829967154, 57.38953114332276]}}"
farosund-sweden,"Farosund, Sweden",False,57.8629804561028,19.055334173866473,"{""type"": ""Feature"", ""properties"": {""id"": ""farosund-sweden"", ""name"": ""Farosund, Sweden"", ""is_tbd"": false}, ""geometry"": {""type"": ""Point"", ""coordinates"": [19.055334173866473, 57.8629804561028]}}"
hioki-japan,"Hioki, Japan",False,31.634603505118825,130.4029215289619,"{""type"": ""Feature"", ""properties"": {""id"": ""hioki-japan"", ""name"": ""Hioki, Japan"", ""is_tbd"": false}, ""geometry"": {""type"": ""Point"", ""coordinates"": [130.4029215289619, 31.634603505118825]}}"
konstanz-germany,"Konstanz, Germany",False,47.67794960000021,9.173238399999894,"{""type"": ""Feature"", ""properties"": {""id"": ""konstanz-germany"", ""name"": ""Konstanz, Germany"", ""is_tbd"": false}, ""geometry"": {""type"": ""Point"", ""coordinates"": [9.173238399999894, 47.67794960000021]}}"
hachinohe-japan,"Hachinohe, Japan",False,40.476710999999796,141.50050400000035,"{""type"": ""Feature"", ""properties"": {""id"": ""hachinohe-japan"", ""name"": ""Hachinohe, Japan"", ""is_tbd"": false}, ""geometry"": {""type"": ""Point"", ""coordinates"": [141.50050400000035, 40.476710999999796]}}"
muroran-japan,"Muroran, Japan",False,42.369090999999734,140.98140000000038,"{""type"": ""Feature"", ""properties"": {""id"": ""muroran-japan"", ""name"": ""Muroran, Japan"", ""is_tbd"": false}, ""geometry"": {""type"": ""Point"", ""coordinates"": [140.98140000000038, 42.369090999999734]}}"
genoa-italy,"Genoa, Italy",False,44.410338999999794,8.938900000000473,"{""type"": ""Feature"", ""properties"": {""id"": ""genoa-italy"", ""name"": ""Genoa, Italy"", ""is_tbd"": false}, ""geometry"": {""type"": ""Point"", ""coordinates"": [8.938900000000473, 44.410338999999794]}}"
netanya-israel,"Netanya, Israel",False,32.343948000000225,34.87197099999965,"{""type"": ""Feature"", ""properties"": {""id"": ""netanya-israel"", ""name"": ""Netanya, Israel"", ""is_tbd"": false}, ""geometry"": {""type"": ""Point"", ""coordinates"": [34.87197099999965, 32.343948000000225]}}"
ashkelon-israel,"Ashkelon, Israel",False,31.669509999999626,34.55601100000069,"{""type"": ""Feature"", ""properties"": {""id"": ""ashkelon-israel"", ""name"": ""Ashkelon, Israel"", ""is_tbd"": false}, ""geometry"": {""type"": ""Point"", ""coordinates"": [34.55601100000069, 31.669509999999626]}}"
singapore-singapore,"Singapore, Singapore",False,1.293873000000592,103.85310700000069,"{""type"": ""Feature"", ""properties"": {""id"": ""singapore-singapore"", ""name"": ""Singapore, Singapore"", ""is_tbd"": false}, ""geometry"": {""type"": ""Point"", ""coordinates"": [103.85310700000069, 1.293873000000592]}}"
alupang-guam,"Alupang, Guam",False,13.490037,144.776754,"{""type"": ""Feature"", ""properties"": {""id"": ""alupang-guam"", ""name"": ""Alupang, Guam"", ""is_tbd"": false}, ""geometry"": {""type"": ""Point"", ""coordinates"": [144.776754, 13.490037]}}"
dili-timor-leste,"Dili, Timor-Leste",False,-8.570689999999674,125.580711,"{""type"": ""Feature"", ""properties"": {""id"": ""dili-timor-leste"", ""name"": ""Dili, Timor-Leste"", ""is_tbd"": false}, ""geometry"": {""type"": ""Point"", ""coordinates"": [125.580711, -8.570689999999674]}}"
cape-jervis-sa-australia,"Cape Jervis, SA, Australia",False,-35.60320283999976,138.1037266000003,"{""type"": ""Feature"", ""properties"": {""id"": ""cape-jervis-sa-australia"", ""name"": ""Cape Jervis, SA, Australia"", ""is_tbd"": false}, ""geometry"": {""type"": ""Point"", ""coordinates"": [138.1037266000003, -35.60320283999976]}}"
kingscote-sa-australia,"Kingscote, SA, Australia",False,-35.65230045000021,137.63263809999978,"{""type"": ""Feature"", ""properties"": {""id"": ""kingscote-sa-australia"", ""name"": ""Kingscote, SA, Australia"", ""is_tbd"": false}, ""geometry"": {""type"": ""Point"", ""coordinates"": [137.63263809999978, -35.65230045000021]}}"
aktau-kazakhstan,"Aktau, Kazakhstan",False,43.6500019999995,51.20000099999987,"{""type"": ""Feature"", ""properties"": {""id"": ""aktau-kazakhstan"", ""name"": ""Aktau, Kazakhstan"", ""is_tbd"": false}, ""geometry"": {""type"": ""Point"", ""coordinates"": [51.20000099999987, 43.6500019999995]}}"
sumgait-azerbaijan,"Sumgait, Azerbaijan",False,40.589722,49.668611,"{""type"": ""Feature"", ""properties"": {""id"": ""sumgait-azerbaijan"", ""name"": ""Sumgait, Azerbaijan"", ""is_tbd"": false}, ""geometry"": {""type"": ""Point"", ""coordinates"": [49.668611, 40.589722]}}"
hollis-ak-united-states,"Hollis, AK, United States",False,55.51384579999992,-133.02193140000003,"{""type"": ""Feature"", ""properties"": {""id"": ""hollis-ak-united-states"", ""name"": ""Hollis, AK, United States"", ""is_tbd"": false}, ""geometry"": {""type"": ""Point"", ""coordinates"": [-133.02193140000003, 55.51384579999992]}}"
